Date,Year,Landing,Management type,Group,Fishgear,#Fishers,Family,Name,Catch category,Commercial/noncomm.,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
27/2/2006,2006,Chale,Gear restriction,10,net,,Siganidae,Siganus sutor,Rabbitfish,,23,27,28,22,23,26,25,24,23,22,28,,,,,,,,,,,,,,,,,,,,,
27/2/2006,2006,Chale,Gear restriction,11,Spear,,Siganidae,Siganus sutor,Rabbitfish,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/9/2006,2006,Reef,No restriction,1,Beach seine,,siganidae,Siganus sutor,Rabbitfish,,12,11,11,12,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
27/9/2006,2006,Reef,No restriction,1,Beach seine,,siganidae,Siganus sutor,Rabbitfish,,6,8,6,7,7,6,6,7,8,9,10,9,,,,,,,,,,,,,,,,,,,,
27/9/2006,2006,Reef,No restriction,3,Gill net,,siganidae,Siganus sutor,Rabbitfish,,22,21,23,24,23,21,22,19,22,23,24,21,23,22,21,,,,,,,,,,,,,,,,,
27/9/2006,2006,Reef,No restriction,4,Beach seine,,siganidae,Siganus sutor,Rabbitfish,,10,11,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/9/2006,2006,Reef,No restriction,5,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,14,19,18,17,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,
27/9/2006,2006,Reef,No restriction,5,Beach seine,,Siganidae,Siganus sutor,Rabbitfish,,11,12,10,10,10,11,9,9,8,9,10,,,,,,,,,,,,,,,,,,,,,
28/8/2006,2006,Mwaepe,Gear restriction,4,Net,,Siganidae,Siganus sutor,Rabbitfish,,27,26,23,26,24,27,28,24,22,18,17,19,18,18,,,,,,,,,,,,,,,,,,
28/8/2006,2006,Mwaepe,Gear restriction,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,28,28,31,33,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,
28/8/2006,2006,Mwaepe,Gear restriction,7,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,18,18,16,20,21,14,14,,,,,,,,,,,,,,,,,,,,,,,,,
28/8/2006,2006,Mwaepe,Gear restriction,8,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,31,24,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/2005,2006,Mwanyaza,Gear restriction,1,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/2005,2006,Mwanyaza,Gear restriction,4,Spear gun,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/2005,2006,Mwanyaza,Gear restriction,4,Spear gun,,Siganidae,Siganus sutor,Rabbitfish,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/2005,2006,Mwanyaza,Gear restriction,6,Spear gun,,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/2005,2006,Mwanyaza,Gear restriction,9,line,,Siganidae,Siganus sutor,Rabbitfish,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/2005,2006,Mwanyaza,Gear restriction,12,net,,Siganidae,Siganus sutor,Rabbitfish,,29,27,24,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/8/2005,2006,Mwanyaza,Gear restriction,13,Basket trap,,Siganidae,Siganus sutor,Rabbitfish,,11,14,10,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/7/2006,2006,Mgwani,Gear restriction,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/2003,2007,Kijangwani,Old Community closure,1,Handline,1,Siganidae,Siganus sutor,Rabbitfish,,17,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/2003,2007,Kijangwani,Old Community closure,2,Net,3,Siganidae,Siganus sutor,Rabbitfish,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/2003,2007,Kijangwani,Old Community closure,3,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/09/2003,2007,Kijangwani,Old Community closure,5,Handline,1,Siganidae,Siganus sutor,Rabbitfish,,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2003,2007,Kijangwani,Old Community closure,3,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,16,15,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/12/2003,2007,Kijangwani,Old Community closure,4,Handline,4,Siganidae,Siganus sutor,Rabbitfish,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2005,2007,Mwanyaza,Gear restriction,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2005,2007,Mwanyaza,Gear restriction,3,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,19,19,21,25,14,14,15,15,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2007,2007,Msanakani,No restriction,1,Beach seine,12,Siganidae,Siganus sutor,Rabbitfish,,15,13,10,20,13,15,16,3,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,24,22,21,22,21,21,25,25,25,25,25,25,27,27,27,19,21,22,17,18,21,19,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,2,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,22,23,18,22,22,22,22,25,25,25,23,23,22,21,16,19,21,26,,,,,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,3,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,21,21,19,19,19,23,23,23,23,,,,,,,,,,,,,,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,4,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,24,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,6,Gill net,3,Siganidae,Siganus sutor,Rabbitfish,,19,19,27,20,20,20,20,20,22,18,18,18,19,17,,,,,,,,,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,7,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,23,21,25,21,25,26,26,26,26,21,21,21,,,,,,,,,,,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,8,Gill net,2,Siganidae,Siganus sutor,Rabbitfish,,27,22,21,19,21,19,19,19,19,19,23,20,18,21,24,17,20,18,16,16,16,16,,,,,,,,,,
2/7/2007,2007,kenyatta,Gear restriction and closure,9,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,27,27,24,24,24,23,23,22,19,19,18,,,,,,,,,,,,,,,,,,,,,
3/7/2007,2007,Marina,No restriction - mixed gear,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2007,2007,Marina,No restriction - mixed gear,2,Beach seine,21,Siganidae,Siganus sutor,Rabbitfish,,24,22,23,25,25,26,25,24,29,21,20,22,23,21,24,22,25,24,22,25,22,26,20,26,21,22,25,24,19,25,24,22
3/7/2007,2007,Marina,No restriction - mixed gear,2,Beach seine,21,Siganidae,Siganus sutor,Rabbitfish,,21,28,26,24,21,21,12,14,13,12,9,,,,,,,,,,,,,,,,,,,,,
3/7/2007,2007,Marina,No restriction - mixed gear,3,Beach seine,15,Siganidae,Siganus sutor,Rabbitfish,,27,26,21,23,23,28,20,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2007,2007,Gazi,Ringnet and beach seine,1,Chachacha,8,Siganidae,Siganus sutor,Rabbitfish,,15,13,17,15,15,15,15,15,15,16,16,16,16,16,14,14,17,,,,,,,,,,,,,,,
5/6/2007,2007,Gazi,Ringnet and beach seine,4,Chachacha,7,Siganidae,Siganus sutor,Rabbitfish,,15,15,14,14,13,13,14,14,14,14,14,14,14,13,16,16,15,,,,,,,,,,,,,,,
5/6/2007,2007,Gazi,Ringnet and beach seine,5,Chachacha,,Siganidae,Siganus sutor,Rabbitfish,,28,22,22,22,22,22,15,14,14,21,21,21,21,21,21,21,14,16,,,,,,,,,,,,,,
5/6/2007,2007,Gazi,Ringnet and beach seine,7,Chachacha,4,Siganidae,Siganus sutor,Rabbitfish,,15,15,15,15,15,15,15,15,16,14,14,16,14,17,,,,,,,,,,,,,,,,,,
6/6/2007,2007,Mwanyaza,Gear restriction,5,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,16,15,16,16,16,16,17,17,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2007,2007,Kuruwitu,Old Community closure,1,Cast net,3,Siganidae,Siganus sutor,Rabbitfish,,14,15,16,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2007,2007,Kuruwitu,Old Community closure,4,Gill net,1,Siganidae,Siganus sutor,Rabbitfish,,24,23,22,23,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2007,2007,Kuruwitu,Old Community closure,5,Gill net,1,Siganidae,Siganus sutor,Rabbitfish,,23,24,25,23,21,26,26,21,24,24,24,23,22,25,22,20,21,22,,,,,,,,,,,,,,
6/15/2007,2007,Kuruwitu,Old Community closure,4,Gill net,1,Siganidae,Siganus sutor,Rabbitfish,,27,29,29,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2007,2007,Kuruwitu,Old Community closure,5,Gill net,1,Siganidae,Siganus sutor,Rabbitfish,,26,25,26,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2007,2007,Kuruwitu,Old Community closure,4,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2007,2007,Kuruwitu,Old Community closure,7,Gill net,7,Siganidae,Siganus sutor,Rabbitfish,,24,28,24,23,24,25,28,24,23,25,27,30,24,25,27,29,25,24,27,27,30,28,27,25,25,25,24,24,27,24,30,
7/3/2007,2007,Kuruwitu,Old Community closure,7,Gill net,7,Siganidae,Siganus sutor,Rabbitfish,,24,22,22,25,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2007,2007,Mvuleni,Gear restriction,4,Line,2,Siganidae,Siganus sutor,Rabbitfish,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2007,2007,Mvuleni,Gear restriction,6,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,20,14,17,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/27/2007,2007,Tradewinds,Gear restriction,1,Gill net,6,Siganidae,Siganus sutor,Rabbitfish,,22,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2007,2007,Kuruwitu,Old Community closure,1,Gill net,7,Siganidae,Siganus sutor,Rabbitfish,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2007,2007,Tradewinds,Gear restriction,2,Nets,6,Siganidae,Siganus sutor,Rabbitfish,,15,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2007,2007,Reef,No restriction,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,30,30,31,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2007,2007,Reef,No restriction,2,Beach seine,18,Siganidae,Siganus sutor,Rabbitfish,,16,16,12,7,23,27,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2007,2007,Reef,No restriction,3,Beach seine,13,Siganidae,Siganus sutor,Rabbitfish,,30,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2007,2007,Reef,No restriction,4,Beach seine,21,Siganidae,Siganus sutor,Rabbitfish,,30,28,27,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2007,2007,Reef,No restriction,5,Beach seine,18,Siganidae,Siganus sutor,Rabbitfish,,16,10,9,8,11,9,20,10,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2007,2007,Msanakani,No restriction,3,Beach seine,15,Siganidae,Siganus sutor,Rabbitfish,,10,11,7,15,5,6,13,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2007,2007,Mwanyaza,Gear restriction,3,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2007,2007,Mwanyaza,Gear restriction,4,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2007,2007,Mwanyaza,Gear restriction,5,Chachacha,7,Siganidae,Siganus sutor,Rabbitfish,,27,14,12,13,14,12,16,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2007,2007,Reef,No restriction,1,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2007,2007,Reef,No restriction,2,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,25,25,27,33,30,28,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2007,2007,Reef,No restriction,3,Beach seine,7,Siganidae,Siganus sutor,Rabbitfish,,13,14,3,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2007,2007,Reef,No restriction,4,Beach seine,7,Siganidae,Siganus sutor,Rabbitfish,,17,16,16,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/2007,2007,Reef,No restriction,5,Beach seine,7,Siganidae,Siganus sutor,Rabbitfish,,15,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2007,2007,Nyali,No restriction - mixed gear,2,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,20,23,25,22,21,19,20,19,18,17,,,,,,,,,,,,,,,,,,,,,,
13/11/2007,2007,Nyali,No restriction - mixed gear,3,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/11/2007,2007,Nyali,No restriction - mixed gear,3,Beach seine,6,Siganidae,Siganus sutor,Rabbitfish,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/2007,2007,Mgwani,Gear restriction,1,Set net,2,Siganidae,Siganus sutor,Rabbitfish,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/2007,2007,Mgwani,Gear restriction,2,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,21,21,16,19,23,19,22,20,18,16,20,25,,,,,,,,,,,,,,,,,,,,
13/9/2007,2007,Mgwani,Gear restriction,3,Gill net,7,Siganidae,Siganus sutor,Rabbitfish,,20,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/2007,2007,Mgwani,Gear restriction,4,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/2007,2007,Mgwani,Gear restriction,5,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,30,24,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/2007,2007,Mgwani,Gear restriction,6,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/9/2007,2007,Mgwani,Gear restriction,7,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/8/2007,2007,Gazi,Ringnet and beach seine,1,Gill net,3,Siganidae,Siganus sutor,Rabbitfish,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/8/2007,2007,Gazi,Ringnet and beach seine,4,Beach seine,9,Siganidae,Siganus sutor,Rabbitfish,,17,14,15,12,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,
15/8/2007,2007,Gazi,Ringnet and beach seine,5,Beach seine,18,Siganidae,Siganus sutor,Rabbitfish,,25,21,26,11,16,13,17,17,17,,,,,,,,,,,,,,,,,,,,,,,
15/8/2007,2007,Gazi,Ringnet and beach seine,6,Beach seine,5,Siganidae,Siganus sutor,Rabbitfish,,20,14,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,17,17,17,17,15,16,15,15,15,14,,,,,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,2,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,18,15,15,15,15,16,24,21,17,19,22,17,,,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,3,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,23,17,17,18,21,15,15,15,23,19,19,19,19,,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,4,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,23,14,27,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,5,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,17,18,18,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,6,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,26,25,29,21,21,21,21,21,17,17,17,17,17,17,17,16,16,16,16,16,18,18,18,18,18,23,24,24,,,,
16/7/2007,2007,Mwaepe,Gear restriction,6,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,20,21,20,18,17,18,18,18,18,16,16,16,16,16,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,11,new Chachacha,2,Siganidae,Siganus sutor,Rabbitfish,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,12,Gill net,6,Siganidae,Siganus sutor,Rabbitfish,,26,30,25,25,22,26,24,24,24,38,29,30,25,26,26,28,26,20,20,20,20,23,18,19,24,18,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,12,Gill net,6,Siganidae,Siganus sutor,Rabbitfish,,22,21,29,27,29,19,21,23,20,20,17,19,16,16,19,21,22,,,,,,,,,,,,,,,
16/7/2007,2007,Mwaepe,Gear restriction,12,Gill net,4,Siganidae,Siganus sutor,Rabbitfish,,35,27,29,23,23,23,23,22,23,27,24,30,25,26,26,24,26,25,28,23,23,23,30,28,,,,,,,,
16/8/2007,2007,Chale,Gear restriction,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,28,21,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/8/2007,2007,Chale,Gear restriction,2,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,23,30,21,16,25,22,23,19,21,21,18,19,,,,,,,,,,,,,,,,,,,,
16/8/2007,2007,Chale,Gear restriction,3,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,22,18,22,29,21,18,21,21,,,,,,,,,,,,,,,,,,,,,,,,
16/8/2007,2007,Chale,Gear restriction,4,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,15,18,20,24,28,24,20,,,,,,,,,,,,,,,,,,,,,,,,,
16/8/2007,2007,Chale,Gear restriction,5,Chachacha,5,Siganidae,Siganus sutor,Rabbitfish,,24,36,,36,25,24,24,27,27,27,26,,,,,,,,,,,,,,,,,,,,,
16/8/2007,2007,Chale,Gear restriction,6,Gill net,7,Siganidae,Siganus sutor,Rabbitfish,,26,23,21,29,20,26,29,,,,,,,,,,,,,,,,,,,,,,,,,
17/7/2007,2007,Mgwani,Gear restriction,1,Set net,1,Siganidae,Siganus sutor,Rabbitfish,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/7/2007,2007,Mgwani,Gear restriction,2,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,26,31,25,19,14,15,41,21,20,18,21,18,18,,,,,,,,,,,,,,,,,,,
17/7/2007,2007,Mgwani,Gear restriction,3,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,20,21,19,17,18,19,27,,,,,,,,,,,,,,,,,,,,,,,,,
17/7/2007,2007,Mgwani,Gear restriction,4,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,12,13,13,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/7/2007,2007,Mgwani,Gear restriction,5,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,19,20,18,22,19,18,21,17,22,21,17,16,17,31,27,18,17,17,,,,,,,,,,,,,,
17/7/2007,2007,Mgwani,Gear restriction,6,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/7/2007,2007,Mgwani,Gear restriction,8,Gill net,1,Siganidae,Siganus sutor,Rabbitfish,,12,13,13,13,13,13,15,15,13,13,12,12,12,12,12,14,13,12,,,,,,,,,,,,,,
18/12/2007,2007,Nyali,No restriction - mixed gear,3,Spear gun,2,Siganidae,Siganus sutor,Rabbitfish,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/12/2007,2007,Nyali,No restriction - mixed gear,4,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,37,27,20,26,24,20,23,26,,,,,,,,,,,,,,,,,,,,,,,,
18/12/2007,2007,Nyali,No restriction - mixed gear,5,Gill net,4,Siganidae,Siganus sutor,Rabbitfish,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/12/2007,2007,Nyali,No restriction - mixed gear,6,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,16,14,17,20,26,14,26,13,13,12,16,,,,,,,,,,,,,,,,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,1,Gill net,3,Siganidae,Siganus sutor,Rabbitfish,,25,26,27,23,28,28,30,24,25,30,29,28,26,26,29,24,22,23,20,21,,,,,,,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,2,Gill net,5,Siganidae,Siganus sutor,Rabbitfish,,20,17,19,20,21,20,22,21,,,,,,,,,,,,,,,,,,,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,3,line,1,Siganidae,Siganus sutor,Rabbitfish,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,4,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,5,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,26,22,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,6,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,18,19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,7,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,16,23,18,24,21,18,26,26,19,20,22,25,23,22,21,24,23,18,19,21,21,23,20,21,20,20,,,,,,
18/6/2007,2007,kenyatta,Gear restriction and closure,11,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,27,24,21,20,23,16,16,18,16,14,17,,,,,,,,,,,,,,,,,,,,,
18/7/2007,2007,Chale,Gear restriction,2,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/7/2007,2007,Chale,Gear restriction,3,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/7/2007,2007,Chale,Gear restriction,7,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,27,28,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/6/2007,2007,Nyali,No restriction - mixed gear,1,Beach seine,26,Siganidae,Siganus sutor,Rabbitfish,,17,16,16,13,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,
19/6/2007,2007,Nyali,No restriction - mixed gear,4,Spear gun,1,Siganidae,Siganus sutor,Rabbitfish,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/6/2007,2007,Nyali,No restriction - mixed gear,5,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,22,19,27,27,26,18,19,27,19,,,,,,,,,,,,,,,,,,,,,,,
19/7/2007,2007,Tradewinds,Gear restriction,1,Net-Chachacha,5,Siganidae,Siganus sutor,Rabbitfish,,17,16,16,17,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/7/2007,2007,Tradewinds,Gear restriction,2,Gill net,6,Siganidae,Siganus sutor,Rabbitfish,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/6/2007,2007,Reef,No restriction,2,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,21,29,23,29,25,24,30,19,20,17,20,18,19,28,19,29,22,19,21,18,23,19,21,17,21,21,28,28,21,23,20,21
21/6/2007,2007,Reef,No restriction,3,Beach seine,12,Siganidae,Siganus sutor,Rabbitfish,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2007,2007,Reef,No restriction,1,Beach seine,18,Siganidae,Siganus sutor,Rabbitfish,,10,10,15,11,9,17,16,,,,,,,,,,,,,,,,,,,,,,,,,
26/11/2007,2007,Reef,No restriction,2,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,27,29,30,23,26,15,15,28,29,23,25,,,,,,,,,,,,,,,,,,,,,
26/11/2007,2007,Reef,No restriction,3,Set net,6,Siganidae,Siganus sutor,Rabbitfish,,17,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2007,2007,Mwaepe,Gear restriction,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,24,23,27,25,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2007,2007,Mwaepe,Gear restriction,2,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2007,2007,Mwaepe,Gear restriction,4,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,19,27,16,15,20,26,23,21,,,,,,,,,,,,,,,,,,,,,,,,
28/11/2007,2007,Mwaepe,Gear restriction,6,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,20,19,19,18,27,27,27,22,26,22,27,,,,,,,,,,,,,,,,,,,,,
28/8/2007,2007,Mwaepe,Gear restriction,3,Spear,1,Siganidae,Siganus sutor,Rabbitfish,,13,13,13,17,14,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
28/8/2007,2007,Mwaepe,Gear restriction,7,Basket trap,2,Siganidae,Siganus sutor,Rabbitfish,,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/1/2007,2007,Marina,No restriction - mixed gear,1,Beach seine,20,Siganidae,Siganus sutor,Rabbitfish,,17,15,13,15,13,13,15,19,20,21,16,18,15,12,12,12,16,16,18,,,,,,,,,,,,,
30/1/2007,2007,Marina,No restriction - mixed gear,1,Beach seine,20,Siganidae,Siganus sutor,Rabbitfish,,14,12,14,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/1/2007,2007,kenyatta,Gear restriction and closure,1,Basket trap,1,Siganidae,Siganus sutor,Rabbitfish,,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
